,term,count
0,see,1
1,what,1
2,a,1
3,tiny,1
4,piece,1
5,of,1
6,profit,1
7,poor,1
8,old,1
9,grammaw,1
10,gets,1
11,on,1
12,each,1
13,sales,1
14,dollar,1
