,term,count
0,one,1
1,with,1
2,workers,1
3,electrical,1
4,united,1
5,the,1
6,of,1
7,members,1
8,dealing,1
9,inch,1
10,be,1
11,youll,1
12,and,1
13,hotspur,1
14,mr,1
15,closer,1
16,union,1
