,term,count
0,toward,2
1,the,2
2,flame,2
3,original,1
4,handwritten,1
5,letter,1
6,from,1
7,hervey,1
8,allen,1
9,on,1
10,active,1
11,duty,1
12,inspiration,1
13,for,1
