,term,count
0,fort,2
1,walla,2
2,description,1
3,h,1
4,george,1
5,by,1
6,steilacoom,1
7,to,1
8,from,1
9,on,1
10,road,1
11,military,1
12,a,1
13,of,1
14,construction,1
15,the,1
16,himes,1
