,term,count
0,diary,1
1,containing,1
2,accounts,1
3,of,1
4,daily,1
5,life,1
6,in,1
7,pittsburgh,1
8,and,1
9,on,1
10,the,1
11,steamboat,1
12,new,1
13,hampshire,1
