,term,count
0,scrapbook,1
1,current,1
2,president,1
3,hungarian,1
4,and,1
5,happenings,1
6,local,1
7,events,1
8,hampshire,1
9,of,1
10,new,1
11,steamboat,1
12,the,1
13,concerning,1
14,clippings,1
15,newspaper,1
16,kossuth,1
