,term,count
0,think,1
1,how,1
2,their,1
3,preserve,1
4,to,1
5,fighting,1
6,not,1
7,were,1
8,we,1
9,if,1
10,them,1
11,for,1
12,be,1
13,would,1
14,it,1
15,worse,1
16,much,1
17,freedom,1
