id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
540363,Alternatives journal,,,,,"Los Angeles, Calif",Richard Fairfield.,,,9999,,serial,Biweekly,English,text,microfilm,illus.,newspaper,,Underground press publications,,"Los Angeles|||United States, California, Los Angeles|||California",,,,,,,
543355,Anarchist weekly freedom,,Freedom,,,London,Freedom Press.,,,9999,,serial,Weekly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Great Britain, London|||England|||London",,,,,,,
540217,Appleseed,,,,,New York,,,1971,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,Appleseed weekly bulletin,,,,,
532769,Appleseed weekly bulletin,,,,,"New York, N.Y",,,1970,1971,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,,Appleseed (OCoLC)2640729,,,,
540498,Aquarian,,,,,"Passaic, N.J",,,1974,9999,,serial,Bimonthly,English,text,microfilm,illus.,newspaper,,Underground newspapers,,New Jersey|||Passaic,,Free aquarian,,,,,
540224,Aurora Vancouver free press,,,,,"Vancouver, Canada",,,1968,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Vancouver|||British Columbia|||Canada, Vancouver",,,,,,,
542844,Austin sun,,,,,"Austin, Tex",Austin Sun Pub. Co.,,1974,1976,,serial,Biweekly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Texas|||Austin|||Texas, Austin",,,Texas sun,,,,
540236,AWOL,,,,,"Manhattan, Kan",AWOL Press.,,1969,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Manhattan|||United States, Kansas, Manhattan|||Kansas",,,,,,,
540216,Big River news,,,,,"Mendocino, Calif",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Mendocino|||Mendocino|||California",,,,,,,
540682,Bit international newsletter,,,,,London,,,1969,9999,,serial,Bimonthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Great Britain, London|||England|||London",,,,,,,
542712,Black star,,,,,"Milwaukee, Wis",Social Revolutionary Anarchist Federation.,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Milwaukee|||United States, Wisconsin, Milwaukee|||Wisconsin",,,,,,,
540365,Broken arrow,,,,,"Cardiff, Wales",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Cardiff|||Wales|||Wales, Cardiff",,,,,,,
542836,Broken barriers,,,,,"New Orleans, La",Amphibious Productions.,,1975,9999,,serial,Monthly,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"New Orleans|||Louisiana|||United States, New Orleans, Louisiana",,,,,,,
542837,Camp news,,,,,Chicago,,,1970,9999,,serial,Monthly,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"Illinois|||United States, Illinois, Chicago|||Chicago",,,,,,,
540353,Canadian free press,,,,,"Ottawa, Ontario, Canada",,,1967,19uu,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Canada, Ontario, Ottawa|||Ottawa|||Ontario",,,Octopus,,,,
540364,"Captain's log, The",,,,,"Newport News, Virginia",,,,9999,,serial,Biweekly,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Virginia|||Newport News|||United States, Virginia, Newport News",,,,,,,
542088,Cardiff peoples paper,,,,,"Cardiff, Wales",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Great Britain|||England, Cardiff",,,,,,,
542843,Carolina,,,,,"Chapel Hill, N.C",,,1975,9999,,serial,Weekly,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"North Carolina|||United States, North Carolina, Chapel Hill|||Chapel Hill",,,,,,,
540208,Carolina plain dealer,,,,,"Durham, N.C",Carolina Media Collective.,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"North Carolina|||Durham|||United States, North Carolina, Durham",,,,,,,
542848,Caveat emptor,,,,,"Coatesville, Pa",Nexus Enterprises.,,1972,9999,,serial,Biennial,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"United States, Pennsylvania, Coatesville|||Pennsylvania|||Coatesville",,,,,,,
542047,Challenge,,,,,"East Hanover, New Jersey",,,1976,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New Jersey, East Hanover|||New Jersey|||East Hanover",,,,,,,
540354,Chicago express,,,,,Chicago,Shoestring Pub. Corp.,,1972,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Illinois|||United States, Illinois, Chicago|||Chicago",,,,,,,
540227,Chinook,,,,,Denver,Skyrocket Publications.,,1969,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Denver|||Colorado|||United States, Colorado, Denver",,,,,,,
540228,Columbus free press,,,,,"Columbus, Ohio",,,1971,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Columbus|||United States, Ohio, Columbus|||Ohio",,,,,,,
542041,Common sense,,,,,San Francisco,,,1973,9999,,serial,Monthly,English,text,microfilm,,periodical,,Underground press publications,,"United States, California, San Francisco|||San Francisco|||California",,,,,,,
540229,Community press service,,,,,"Cambridge, Mass",Urban Planning Aid.,,1971,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"United States, Massachusetts, Cambridge|||Massachusetts|||Cambridge",,,,,,,
540369,Contracultura,,,,,Buenos Aires,,,1970,9999,,serial,Unknown,Spanish,text,microfilm,,newspaper,,Underground press publications,,"Argentina, Buenos Aires|||Argentina|||Buenos Aires",,,,,,,
540238,Corpus; the main body,,,,,New York,,,1969,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,,,,,,
540371,Cosmic paper,,,,,Amsterdam,,,1972,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Netherlands, Amsterdam|||Amsterdam|||Netherlands",,Lemuria 0024-077x,,,,,
542042,Creative loafing,,,,,"Atlanta, Ga",,,1972,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"Georgia|||Atlanta|||United States, Georgia, Atlanta",,,,,,,
540362,"Daily Rag, The",,,,,"Washington, D.C",,,1973,9999,,serial,Biweekly,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, District of Columbia, Washington",,,,,,,
540226,Detroit gay liberator,,,,,"Detroit, Mich",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Michigan|||Detroit|||United States, Michigan, Detroit",,Detroit liberator (OCoLC)2260328,,,,,
543503,Doing it!: Humanizing city life,,,,,"Worthington, Ohio",Urban Alternatives Group.,,1976,1977,,serial,Six no. a year.|||Annual,English,text,microfilm,28 cm.,newspaper,,Underground newspapers,,"United States, Ohio, Worthington|||Ohio|||Worthington",,,Humanizing city life,,,,
540230,Door to liberation,,,,,"San Diego, Calif",,,1968,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"California|||San Diego|||United States, California, San Diego",,San Diego free door to liberation,San Diego free door,,,,
542102,Eden,,,,,"Fountain Valley, California",,,1976,9999,,serial,Completely irregular,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, Calif, Fountain Valley|||Fountain Valley",,,,,,,
542102,Eden,,,,,"Fountain Valley, California",,,1976,9999,,serial,Completely irregular,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||United States, Calif, Fountain Valley|||Fountain Valley",,,,,,,
543241,Family voice,,,,,"Elmhusrt, N.Y",Snort Publications.,,,9999,,serial,Biennial,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"New York (State)|||United States, New York, Elmhurst|||Elmhurst",,,,,,,
540361,"First issue, The",,,,,"Brattleboro, Vt",,,,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground press publications,,"Brattleboro|||United States, Vermont, Brattleboro",,,,,,,
542044,"Five penny gazette, The",,,,,Ontario,,,1976,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Canada, Ontario|||Ontario",,,,,,,
542840,Folly,,,,,"Bethlehem, Pa",BAW Publications.,,1974,9999,,serial,Unknown,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"Bethlehem|||Pennsylvania|||United States, Pennsylvania, Bethlehem",,,,,,,
540231,"Four year bummer, A",,,,,"Champaign, Illinois",,,1969,9999,,serial,Monthly,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Illinois|||United States, Illinois, Champaign|||Champaign",,,,0015-9131,,,
540352,"Free aquarian, The",,,,,"Hackensack, New Jersey",,,,9999,,serial,Unknown,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"New Jersey|||Hackensack|||United States, New Jersey, Hackensack",,,,,,,
540500,"Free press, The",,Guerilla,,,Toronto,,,1uuu,9999,,serial,Weekly,English,text,microfilm,illus.,newspaper,,Underground newspapers,,"Canada, Ontario, Toronto|||Toronto|||Ontario",,,,,,,
543358,"Free press of Springfield, The",,,,,"Springfield, Mass",,,1968,9999,,serial,Unknown,English,text,microfilm,v. ill.,periodical,,Underground press publications,,"Springfield|||Massachusetts, Springfield|||Massachusetts",,,,,,,
540671,Front libertaire,,,,,Paris,,,1971,9999,,serial,monthly?|||Monthly,French,text,microfilm,,newspaper,,Underground newspapers,,"Paris|||France, Paris|||France",,,,,,,
543235,Fun city,,,,,"Bloomington, Ind",,,1975,9999,,serial,Unknown,English,text,microfilm,v. ill.,newspaper,,Underground press publications,,"United States, Indiana, Bloomington|||Indiana|||Bloomington",,,,,,,
540572,"Gar, The",,,,,"Austin, Tex",,,1971,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground press publications,,"United States, Texas, Austin|||Texas|||Austin",,,,0046-5410,,,
540669,Gateavisa,,,,,"Oslo, Norway",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Oslo|||Norway|||Norway, Oslo",,,,,,,
542054,"Gazette guide, The",,,,,"Washington, D.C",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, Washington, D.C",,,,,,,
540658,"Ghent free press, The",,,,,"Norfolk, Va",,,1973,9999,,serial,Unknown,English,text,microfilm,,Virginia|||newspaper,,Underground newspapers,,"Norfolk|||United States, Virginia, Norfolk",,,,,,,
540652,Glyptodon news,,,,,"Austin, Tex",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"United States, Texas, Austin|||Texas|||Austin",,,,,,,
540906,Good morning teaspoon,,,,,"San Diego, Calif",,,1968,19uu,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||San Diego|||United States, California, San Diego",,,San Diego door|||Teaspoon and the door,,,,
542091,"Goodfellow review of crafts, The",,,,,"Berkeley, Calif",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"United States, Calif, Berkeley|||Berkeley|||California",,,,,,,
540743,Grito,,,,,"Buenos Aires, Argentina",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Argentina, Buenos Aires|||Argentina|||Buenos Aires",,,,,,,
542046,Growing seasons,,,,,"Lincoln, Nebr",,,1976,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Lincoln|||Nebraska|||United States, Nebraska, Lincoln",,,,,,,
543619,HAPOTOC messenger,,,,,"Amsterdam, Holland",HAPOTOC.,,,9999,,serial,Unknown,English,text,microfilm,v.,periodical,,,,"Netherlands, Amsterdam",,,,,,,
542040,Hartford advocate,,,,,"Hartford, Conn",,,1975,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Connecticut, Hartford|||Hartford|||Connecticut",,,,,,,
543621,Hi,,,,,"Bombay, India",Hi Publications.,,,9999,,serial,Semimonthly,English,text,microfilm,v.,newspaper,,Underground press publications,,"Bombay|||India|||India, Bombay",,,,,,,
540680,Home cookin,,,,,"Oklahoma City, Okla",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Oklahoma, Oklahoma City|||Oklahoma City|||Oklahoma",,,,,,,
540681,Honky times,,,,,"San Antonio, Tex",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers|||Texas,,"San Antonio|||United States, Texas, San Antonio",,,,,,,
540897,Iets,,,,,"Den Haag, Holland",,,1967,9999,,serial,Monthly,Multiple languages,text,microfilm,,newspaper,,Underground newspapers,,"Hague|||Netherlands, The Hague|||Netherlands",,,,,,,
540836,Independent eye,,,,,"Cincinnati, Ohio",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Ohio, Cincinnati|||Ohio|||Cincinnati",,,,,,,
540683,Interluttes,,,,,Paris,,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Paris|||France, Paris|||France",,,,,,,
540645,Island surfing,,,,,"Lindenhurst, N.Y",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, New York, Lindenhurst|||Lindenhurst|||New York",,,,,,,
540650,Itch,,,,,"Wellington, New Zealand",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"New Zealand, Wellington|||Wellington|||New Zealand",,,,,,,
540649,Kargadoor bulletin,,,,,"Utrecht, Netherlands",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Netherlands, Utrecht|||Netherlands|||Utrecht",,,,,,,
542023,Katu,,,,,"Milano, Italy",,,1975,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Italy|||Italy, Milano|||Milano",,,,,,,
542055,Labor newsletter,,,,,"San Francisco, Calif",,,19uu,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, San Francisco|||San Francisco|||California",,,,,,,
543694,"Lansing star, The",,,,,"Lansing, Mich",,,,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Michigan|||Lansing|||United States, Michigan, Lansing",,,,,,,
540647,Lebanon free press,,,,,"Lebanon, Pa",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Pennsylvania, Lebanon|||Pennsylvania|||Lebanon",,,,,,,
543673,Leeds student,,,,,"Leeds, England",Leeds Student.,,19uu,9999,,serial,Weekly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"England, Leeds|||England|||Leeds",,,,,,,
540675,Left speak out,,Peoria free press-voice of the new community,,,"Peoria, Ill",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Peoria, Ill|||United States, Illinois, Peoria",,,,,,,
542016,Libero international,,,,,"Kobe, Japan",,,1975,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Japan|||Kobe|||Japan, Kobe",,,,,,,
540744,Lifestyle,,,,,"Unionville, Ohio",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Unionville|||Ohio|||United States, Ohio, Unionville",,,,,,,
540811,Lincoln gazette,,,,,"Lincoln, Neb",,,1972,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"Lincoln|||Nebraska|||United States, Nebraska, Lincoln",,,,,,,
535592,Long Island free press,,,,,"Westbury, N.Y",,,19uu,9999,,serial,Unknown,English,text,microfilm,,newspaper,,,,"United States, New York, Westbury",,,,,,,
542051,Loose licks,,,,,"Sydney, Australia",,,1976,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Australia|||Sydney (N.S.W.)|||Australia, Sydney",,,,,,,
540644,Los Angeles weekly news,,,,,"Los Angeles, Calif",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Los Angeles|||California|||United States, California, London",,,,,,,
543320,Lot's wife,,,,,"Melbourne, Australia",,,,9999,,serial,Weekly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"Australia|||Melbourne (Vic.)|||Australia, Melbourne",,,,,,,
540643,Magic ink,,,,,London,,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Great Britain, London|||England|||London",,,,,,,
540646,Marijuana information transfer (MIT news service),,,,,Los Angeles,,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Los Angeles|||United States, California, Los Angeles|||California",,,,,,,
543881,Marijuana monthly,,,,,"Panorama City, California",Sanders Publishing Co.,,1975,9999,,serial,Monthly,English,text,microfilm,v.,newspaper,,Underground press publications,,"United States, California, Panorama City|||California|||Panorama City",,,,,,,
540684,Marijuana review,,,,,"San Francisco, Calif. [etc.]",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"United States, California, San Francisco|||San Francisco|||California",,,,,,,
540825,Match,,,,,"Tucson, Ariz",,,1969,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Arizona|||Tucson|||United States, Arizona, Tucson",,,,0047-620x,,,
540672,Miami free press,,,,,"Coconut Grove/ Miami, Florida",,,1969,1969,,serial,Unknown,English,text,microfilm,,Florida|||newspaper,,Underground newspapers,,"Miami|||United States, Florida, Miami",,,Daily planet (OCoLC)4360935,,,,
540640,Midnight rider,,,,,"Dunedin, New Zealand",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Dunedin|||New Zealand, Dunedin|||New Zealand",,,,,,,
542094,Minus 8,,,,,"Wanchai, Hong Kong",,,,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Hong Kong|||Hong Kong, Wanchai|||China",,,,,,,
543882,"Minus 9: years to ""0"" (1984)",,,,,s.l,Alternative Press Syndicate/Asian-Pacific.,,1975,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,,,,,,,,,,
540641,Mockingbird,,,,,"Houston, Texas",,,,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Dunedin, Houston|||Texas|||Houston",,,,,,,
540685,"Mole, The",,,,,"Cambridge, Mass",,,1970,9999,,serial,Unknown,English,text,microfilm,,periodical,,Underground press publications,,"United States, Massachusetts, Cambridge|||Massachusetts|||Cambridge",,Old mole,,,,,
540666,Moniebogue press,,,,,"Westhampton Beach, N. Y",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"New York (State)|||Westhampton Beach|||United States, New York, Westhampton Beach",,,,,,,
540670,Morning star,,,,,"Oshkosh, Wis",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Wisconsin, Oshkosh|||Oshkosh|||Wisconsin",,,,,,,
542070,Mountain gazette,,,,,"Boulder, Colorado",Write On Publishing House.,,1972,9999,,serial,Monthly (except combined December-January issue)|||Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Denver|||Colorado|||United States, Colorado, Denver",,Skier's gazette,,,,,
542095,Mountain life & work,,,,,"Clintwood, Va",,,1925,9999,,serial,monthly (bi-monthly July & Aug.)|||Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Virginia|||Clintwood|||United States, Virginia, Clintwood",,,,,,,
540837,National underground review,,,,,New York,,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,,,,,,
542015,National weed,,,,,New York,,,1976,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,,,,,,
543934,New almanac,,Bloomington new almanac,,,"Bloomington, Ind",Twelfth House Publishing Co.,,1975,9999,,serial,Unknown,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,"United States, Indiana, Bloomington|||Indiana|||Bloomington",,,,,,,
540679,"New banner, The",,,,,"Columbia, S.C",New Banner Institute.,,1972,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Columbia|||United States, South Carolina, Columbia|||South Carolina",,,,0047-9527,,,
542048,"New citizen, The",,,,,"Schenectady, N.Y",,,1976,9999,,serial,Biweekly,English,text,microfilm,,newspaper,,Underground newspapers,,"Schenectady|||New York|||United States, New York, Schenectady",,,,,,,
542045,"New frontier, The",,,,,"Laruel Springs, N.J",,,1976,9999,,serial,Biweekly,English,text,microfilm,,newspaper,,Underground newspapers,,"Laurel Springs|||United States, New Jersey, Laurel Springs|||New Jersey",,,,,,,
542096,"New Haven advocate, The",,,,,"New Haven, Conn",,,1975,9999,,serial,weekly (except June & Dec.)|||Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"New Haven|||United States, Connecticut, New Haven|||Connecticut",,,,,,,
540827,New unity,,,,,"Springfield, Mass",,,1971,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Springfield|||Massachusetts|||United States, Massachusetts, Springfield",,,,0047-9950,,,
540642,New York news service,,,,,New York,,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"New York (State)|||New York|||United States, New York, New York",,,,,,,
540687,"Newspaper, The",,,,,"New Orleans, La",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Louisiana, New Orleans|||New Orleans|||Louisiana",,,,,,,
540667,North star,,,,,"Del Mar, Calif",,,1971,9999,,serial,Weekly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Del Mar|||California|||Del Mar",,,,,,,
540648,Nova media,,,,,"Lafayette, Ind",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Lafayette|||United States, Indiana, Lafayette|||Indiana",,,,,,,
540678,"Ocean beach rag, The",,,,,"Ocean Beach, Calif",,,1971,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Ocean Beach|||California|||United States, California, Ocean Beach",,,,,,,
540710,Om,,,,,"Amsterdam, Netherlands",,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Netherlands, Amsterdam|||Amsterdam|||Netherlands",,,,,,,
540831,On dit,,,,,"Adelaide, Australia","University of Adelaide, Students Representative Council.",,1932,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground press publications,,"Australia|||Adelaide (S. Aust.)|||Australia, Adelaide",,,,0030-2333,,,
543486,Open road,,,,,"Vancouver, Can",,,1976,9999,,serial,Quarterly|||Annual,English,text,microfilm,v. ill. 43 cm.,newspaper,,Underground press publications,,"Vancouver|||British Columbia|||Canada, Vancouver",,,,0703-525X,,,
540677,Osmosis,,,,,"Tulsa, Okla",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Oklahoma, Tulsa|||Oklahoma|||Tulsa",,,,,,,
540674,Our daily bread,,,,,"Minneapolis, Minn",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Minneapolis|||Minnesota|||United States, Minnesota, Minneapolis",,Raisin bread,,,,,
545032,Ozark digest,,,,,"Eureka Springs, Ark",Ozark Access Center.,,1975,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,Underground press publications,,"Eureka Springs|||Arkansas|||United States, Arkansas, Eureka Springs",,,,,,,
540739,Pandora,,,,,"Seattle, Wash",,,1970,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, Washington, Seattle|||Seattle|||Washington (State)",,,,,,,
540838,"Paper, The",,,,,"Mendocino, Calif",,,1966,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Mendocino|||Mendocino|||California",,,Illustrated paper,,,,
542898,Peace newletter,,,,,"Syracuse, N.Y",Syracuse Peace Council.,,,9999,,serial,Monthly,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,New York (State)|||Syracuse,,,,,,,
540654,Penny press,,,,,"Jacksonville, Fla",,,1973,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Florida|||Jacksonville|||United States, Florida, Jacksonville",,,,,,,
542086,People & energy,,,,,"Washington, D.C",,,1975,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, Washington, D.C",,,,,,,
542061,Peoples' news service,,,,,London,,,,9999,,serial,Semimonthly,English,text,microfilm,,newspaper,,Underground newspapers,,"England|||England, London|||London",,,,,,,
540657,People's witness,,,,,"Sacramento, Calif",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"United States, California, Sacramento|||California|||Sacramento",,,,,,,
540711,"Phoenix, The",,,,,"Nashville, Tenn",The Southern Movement Press.,,1969,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Tennessee|||United States, Tennessee, Nashville|||Nashville",,,,,,,
540898,Plain dealer,,,,,"Philadelphia, Pa",,,1970,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Philadelphia|||United States, Pennsylvania, Philadelphia|||Pennsylvania",,,,,,,
543488,Post Amerikan,,,,,"Bloomington, Ill",,,1973,9999,,serial,Unknown,English,text,microfilm,35 mm.,newspaper,,Underground newspapers,,"Illinois|||United States, Illinois, Bloomington|||Bloomington",,,,,,,
540665,Poundmaker,,,,,"Edmonton, Canada",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Edmonton|||Alberta|||Canada, Edmonton",,,,,,,
543487,Prairie sun,,,,,"Rock Island, Ill",,,1977,9999,,serial,Weekly|||Annual,English,text,microfilm,ill.,newspaper,,Underground newspapers,,"United States, Illinois, Rock Island|||Illinois|||Rock Island",,,,,,,
540664,Primo times,,,,,"Bloomington, Ind",,,1974,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"United States, Indiana, Bloomington|||Indiana|||Bloomington",,,,,,,
542769,Primo times,,,,,"Terre Haute, Ind",,,,9999,,serial,Biweekly,English,text,microfilm,reels.,newspaper,,Underground newspapers,,"Terre Haute|||Indiana|||United States, Indiana, Terre Haute",,,,,,,
540741,Probe,,,,,"Santa Barbara, Calif",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"California|||Santa Barbara|||United States, California, Santa Barbara",,,Argo,,,,
540663,Prospectus,,,,,"Charleston, Ill",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Charleston|||Illinois|||United States, Illinois, Charleston",,,,,,,
542063,Public citizen people & taxes,,,,,"Washington, D.C",Tax Reform Research Group.,,,9999,,serial,Monthly,English,text,microfilm,,newspaper,,Underground newspapers,,"Washington (D.C.)|||United States, Washington, D.C",,,,,,,
542896,Public occurance,,,,,"Burlington, Vt",Dionysian Collective.,,1975,9999,,serial,Unknown,English,text,microfilm,v. ill.,newspaper,,Underground newspapers,,Vermont|||Burlington,,,,,,,
540661,"Razzberry, The",,,,,"Dayton, Ohio",,,1972,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground newspapers,,"Dayton|||Ohio|||United States, Ohio, Dayton",,Razzberry street sheet,,,,,
540662,Real free press illustratie,,,,,"Antwerp, Belgium",,,1968,9999,,serial,Unknown,English,text,microfilm,,newspaper,,Underground press publications,,"Belgium|||Belgium, Antwerp|||Antwerp",,,,,,,
