,term,count
0,the,2
1,th,1
2,juror,1
3,inside,1
4,story,1
5,of,1
6,my,1
7,trial,1
8,a,1
9,dramatic,1
10,revelation,1
11,by,1
12,steve,1
13,nelson,1
