,term,count
0,of,2
1,in,1
2,defense,1
3,the,1
4,communist,1
5,party,1
6,guide,1
7,for,1
8,study,1
9,and,1
10,discussion,1
11,william,1
12,z,1
13,fosters,1
14,pamphlet,1
