,term,count
0,the,3
1,of,2
2,freedom,1
3,peace,1
4,and,1
5,bread,1
6,activities,1
7,executive,1
8,committee,1
9,communist,1
10,international,1
11,report,1
12,by,1
13,wilhelm,1
14,pieck,1
